,ZONE_1,ZONE_2,ZONE_3,ZONE_4
2002-02-01,0.0,0.0,0.0005314041950084544,1.5917939814814814
2002-03-01,0.0,0.0,0.0004928630369680899,1.5639024522569445
2002-04-01,0.0,0.0,0.0004459369624102557,1.5391465928819443
2002-05-01,0.0,0.0,0.00039929226592735006,1.532057472511574
2002-06-01,0.0,0.0,0.00036793421815942834,1.5153962311921296
2002-07-01,0.0,0.0,0.0003651896450254652,1.5293748191550924
2002-08-01,0.0,0.0,0.00038829763730367024,1.5543948929398148
2002-09-01,0.0,0.0,0.0004359043527532507,1.5848356119791667
2002-10-01,0.0,0.0,0.0004910308343392831,1.6163091362847222
2002-11-01,0.0,0.0,0.0005496011839972602,1.6372856987847222
2002-12-01,0.0,0.0,0.0005896106914237693,1.5705166739004628
2003-01-01,0.0,0.0,0.0005997419798815692,1.5818755425347222
2003-02-01,0.0,0.0,0.0006036799483829074,1.6203587962962962
2003-03-01,0.0,0.0,0.0005674138775578251,1.6591592520254628
2003-04-01,0.0,0.0,0.0005193297509793882,1.6191265190972222
2003-05-01,0.0,0.0,0.0004637641818435104,1.580545970775463
2003-06-01,0.0,0.0,0.00043148658893726486,1.5637693504050925
2003-07-01,0.0,0.0,0.00041985454382719817,1.5605277054398148
2003-08-01,0.0,0.0,0.000431535729655513,1.5756741898148148
2003-09-01,0.0,0.0,0.00046816194498980486,1.612764214409722
2003-10-01,0.0,0.0,0.0005102303293016222,1.6483179615162036
2003-11-01,0.0,0.0,0.0005584484118002432,1.6785886863425925
2003-12-01,0.0,0.0,0.0005859972812511302,1.6878096064814814
2004-01-01,0.0,0.0,0.0005849663858060484,1.682212456597222
2004-02-01,0.0,0.0,0.0005795129140218099,1.6788930483217592
2004-03-01,0.0,0.0,0.0005363908961967186,1.6451640263310185
2004-04-01,0.0,0.0,0.00048759005687854906,1.606656177662037
2004-05-01,0.0,0.0,0.00043441706233554415,1.5736203342013888
2004-06-01,0.0,0.0,0.00040366534833554866,1.5617115162037036
2004-07-01,0.0,0.0,0.0003946845178250913,1.580702763310185
2004-08-01,0.0,0.0,0.0004088756331691035,1.5924112051504629
2004-09-01,0.0,0.0,0.00045361549765975383,1.6288057002314813
2004-10-01,0.0,0.0,0.0005057595394275807,1.6608204933449073
2004-11-01,0.0,0.0,0.0005613709379125524,1.6957123480902776
2004-12-01,0.0,0.0,0.0005961907792974401,1.7093565538194444
2005-01-01,0.0,0.0,0.000603614294970477,1.7039335575810184
2005-02-01,0.0,0.0,0.0006050803926255968,1.7035590277777777
2005-03-01,0.0,0.0,0.0005679102738698323,1.6694214771412037
2005-04-01,0.0,0.0,0.0005170975791083442,1.6378336588541667
2005-05-01,0.0,0.0,0.0004593302585460521,1.6030099826388888
2005-06-01,0.0,0.0,0.00042438851462470157,1.590466579861111
2005-07-01,0.0,0.0,0.0004108180381633617,1.5930834056712961
2005-08-01,0.0,0.0,0.0004213023627245868,1.6118144169560185
2005-09-01,0.0,0.0,0.0004637593693203396,1.6472934751157406
2005-10-01,0.0,0.0,0.0005138360129462347,1.6798996310763887
2005-11-01,0.0,0.0,0.0005675535290329544,1.7147524233217593
2005-12-01,0.0,0.0,0.000600872172249688,1.724391818576389
2006-01-01,0.0,0.0,0.0006071454948849147,1.715941478587963
2006-02-01,0.0,0.0,0.0006077750523885091,1.7141529224537035
2006-03-01,0.0,0.0,0.0005701730869434497,1.679122902199074
2006-04-01,0.0,0.0,0.0005186884491531937,1.6462707971643518
2006-05-01,0.0,0.0,0.0004604334301418728,1.6111603009259259
2006-06-01,0.0,0.0,0.0004249963936982331,1.5981504991319444
2006-07-01,0.0,0.0,0.0004110163670999032,1.5992435257523148
2006-08-01,0.0,0.0,0.00042089872890048555,1.6126283998842592
2006-09-01,0.0,0.0,0.0004626799512792516,1.6490011935763889
2006-10-01,0.0,0.0,0.0005123974658824779,1.6811145471643518
2006-11-01,0.0,0.0,0.0005657173086095739,1.7160997178819444
2006-12-01,0.0,0.0,0.0005989280011918809,1.7299269386574074
2007-01-01,0.0,0.0,0.00060505712473834,1.7243934461805555
2007-02-01,0.0,0.0,0.0006055048218479862,1.7240708188657408
2007-03-01,0.0,0.0,0.0005675377669157805,1.6897573061342592
2007-04-01,0.0,0.0,0.0005159419112735324,1.6573531539351851
2007-05-01,0.0,0.0,0.00045789016617669,1.6229971426504628
2007-06-01,0.0,0.0,0.0004223158182921233,1.6113212528935184
2007-07-01,0.0,0.0,0.00040810408415617764,1.6106069155092593
2007-08-01,0.0,0.0,0.00041778387846770106,1.6245921947337962
2007-09-01,0.0,0.0,0.0004594132635328505,1.6614057074652777
2007-10-01,0.0,0.0,0.0005090099352377432,1.6940351924189814
2007-11-01,0.0,0.0,0.0005619199629183168,1.7292218243634259
2007-12-01,0.0,0.0,0.0005953907083581995,1.7432884837962963
2008-01-01,0.0,0.0,0.0006015267195524992,1.7378119574652777
2008-02-01,0.0,0.0,0.0006019776397281222,1.737647388599537
2008-03-01,0.0,0.0,0.0005637095592640064,1.7032886646412035
2008-04-01,0.0,0.0,0.0005121918519337972,1.6708389395254628
2008-05-01,0.0,0.0,0.00045472732296696414,1.6386915870949073
2008-06-01,0.0,0.0,0.0004194495854554353,1.6292843967013888
2008-07-01,0.0,0.0,0.0004059000809987386,1.6342116970486111
2008-08-01,0.0,0.0,0.0004160442617204454,1.6470587384259259
2008-09-01,0.0,0.0,0.00045794071974577724,1.6853994864004629
2008-10-01,0.0,0.0,0.0005077167352040609,1.7174607566550926
2008-11-01,0.0,0.0,0.0005606311780435067,1.7528202763310183
2008-12-01,0.0,0.0,0.0005943894827807391,1.7658228443287036
2009-01-01,0.0,0.0,0.0006007058973665591,1.7598272931134258
2009-02-01,0.0,0.0,0.000601299692083288,1.7591386357060184
2009-03-01,0.0,0.0,0.0005631534258524576,1.7240831163194443
2009-04-01,0.0,0.0,0.0005118506926077383,1.6910215928819443
2009-05-01,0.0,0.0,0.00045442784274065935,1.6560353370949072
2009-06-01,0.0,0.0,0.0004190731048583984,1.6431535734953704
2009-07-01,0.0,0.0,0.0004051983797991717,1.6442136863425925
2009-08-01,0.0,0.0,0.0004152040128354673,1.6579215494791666
2009-09-01,0.0,0.0,0.00045711305406358503,1.694969437210648
2009-10-01,0.0,0.0,0.0005069922959363019,1.7280002170138888
2009-11-01,0.0,0.0,0.0005600266544907181,1.763180519386574
2009-12-01,0.0,0.0,0.0005939731774506745,1.776386357060185
2010-01-01,0.0,0.0,0.0006004130398785626,1.7705678530092592
2010-02-01,0.0,0.0,0.000601076638257062,1.7700318287037036
2010-03-01,0.0,0.0,0.0005629426903194851,1.7350978370949073
2010-04-01,0.0,0.0,0.0005116527168839065,1.7025721571180554
2010-05-01,0.0,0.0,0.0004552144915969283,1.687302517361111
2010-06-01,0.0,0.0,0.00042056538440563056,1.6701112196180554
2010-07-01,0.0,0.0,0.0004067295568960684,1.670333839699074
2010-08-01,0.0,0.0,0.0004169808935236048,1.686771195023148
2010-09-01,0.0,0.0,0.0004591710920687075,1.7252860966435184
2010-10-01,0.0,0.0,0.0005092177126142714,1.757662037037037
2010-11-01,0.0,0.0,0.000562644534640842,1.7920381221064814
2010-12-01,0.0,0.0,0.0005963355523568612,1.8044965277777776
2011-01-01,0.0,0.0,0.0006028229218942148,1.7978247974537036
2011-02-01,0.0,0.0,0.0006035647127363416,1.7965315755208333
2011-03-01,0.0,0.0,0.0005657906885500307,1.7604871961805555
2011-04-01,0.0,0.0,0.0005146164805800826,1.7264970341435184
2011-05-01,0.0,0.0,0.0004570141103532579,1.6902387152777778
2011-06-01,0.0,0.0,0.0004224791791703966,1.687157841435185
2011-07-01,0.0,0.0,0.0004100598670818187,1.6969493272569443
2011-08-01,0.0,0.0,0.0004210789115340621,1.7086906828703703
2011-09-01,0.0,0.0,0.0004635631596600568,1.7457476128472222
2011-10-01,0.0,0.0,0.0005137588359691479,1.7793109809027776
2011-11-01,0.0,0.0,0.000567749473783705,1.8130973307291667
2011-12-01,0.0,0.0,0.0006013400466353805,1.8253318504050926
2012-01-01,0.0,0.0,0.0006079183242939136,1.8181293402777776
2012-02-01,0.0,0.0,0.0006089418022720902,1.8165494791666665
2012-03-01,0.0,0.0,0.0005718798107571071,1.7797544126157407
2012-04-01,0.0,0.0,0.0005208976180465133,1.747251880787037
2012-05-01,0.0,0.0,0.00046274564884327075,1.709665798611111
2012-06-01,0.0,0.0,0.00042778787789521394,1.695846535011574
2012-07-01,0.0,0.0,0.00041409152525442617,1.6943147786458332
2012-08-01,0.0,0.0,0.00042449010743035207,1.7085917607060184
2012-09-01,0.0,0.0,0.00046659769835295496,1.7460385923032407
2012-10-01,0.0,0.0,0.0005166529726099085,1.7790218098958333
2012-11-01,0.0,0.0,0.0005705548215795447,1.813579644097222
2012-12-01,0.0,0.0,0.0006038188934326172,1.8266066261574072
2013-01-01,0.0,0.0,0.0006100930549480297,1.8198576750578703
2013-02-01,0.0,0.0,0.0006108039396780508,1.8186655454282405
2013-03-01,0.0,0.0,0.0005734924033836082,1.7823442925347222
2013-04-01,0.0,0.0,0.0005219647619459363,1.7482383897569445
2013-05-01,0.0,0.0,0.00046387826954876935,1.721340060763889
2013-06-01,0.0,0.0,0.00042891471474258984,1.7058926504629628
2013-07-01,0.0,0.0,0.0004151210520002577,1.7070706741898147
2013-08-01,0.0,0.0,0.00042506995024504485,1.7205573640046294
2013-09-01,0.0,0.0,0.000466873910692003,1.7583206741898147
2013-10-01,0.0,0.0,0.000516587495803833,1.7911886935763888
2013-11-01,0.0,0.0,0.0005700968813013147,1.8263462094907406
2013-12-01,0.0,0.0,0.000603062179353502,1.8389567057291665
2014-01-01,0.0,0.0,0.0006090756698890968,1.8319983362268517
2014-02-01,0.0,0.0,0.0006095573637220595,1.830660988136574
2014-03-01,0.0,0.0,0.0005719478925069173,1.7939749710648147
2014-04-01,0.0,0.0,0.0005203112407966896,1.7596100983796295
2014-05-01,0.0,0.0,0.0004618708734159116,1.7255910011574074
2014-06-01,0.0,0.0,0.0004268053284397831,1.7179942491319444
2014-07-01,0.0,0.0,0.0004129489262898763,1.7155099826388889
2014-08-01,0.0,0.0,0.0004228332307603624,1.7293945312499999
2014-09-01,0.0,0.0,0.00046474024101539894,1.7708584707754629
2014-10-01,0.0,0.0,0.000514474974738227,1.8027989366319443
2014-11-01,0.0,0.0,0.0005680096590960467,1.837975079571759
2014-12-01,0.0,0.0,0.0006011634402804904,1.8505296947337961
2015-01-01,0.0,0.0,0.0006073080168830024,1.8433830656828702
2015-02-01,0.0,0.0,0.0006078501100893373,1.8419798900462963
2015-03-01,0.0,0.0,0.0005711563428243,1.821046368634259
2015-04-01,0.0,0.0,0.0005201239497573287,1.7825003616898147
2015-05-01,0.0,0.0,0.0004618842071957058,1.7445267288773147
2015-06-01,0.0,0.0,0.0004266045270142732,1.730495876736111
2015-07-01,0.0,0.0,0.0004130490620930989,1.7402363642939813
2015-08-01,0.0,0.0,0.00042419446839226613,1.7717867476851852
2015-09-01,0.0,0.0,0.00046693355948836714,1.807236328125
2015-10-01,0.0,0.0,0.0005173901716868083,1.8424934895833331
2015-11-01,0.0,0.0,0.0005715193130351879,1.8760930266203704
2015-12-01,0.0,0.0,0.0006048578686184353,1.8872196903935183
2016-01-01,0.0,0.0,0.0006112419675897669,1.8783427372685184
2016-02-01,0.0,0.0,0.0006121815133977819,1.8757014973958333
2016-03-01,0.0,0.0,0.0005763113057171856,1.853054832175926
2016-04-01,0.0,0.0,0.0005256390571594238,1.8129844835069444
2016-05-01,0.0,0.0,0.00046705307783903897,1.7735139973958332
2016-06-01,0.0,0.0,0.00043228458475183556,1.7581192129629628
2016-07-01,0.0,0.0,0.00041913831675494156,1.7674484592013888
2016-08-01,0.0,0.0,0.00043069314073633264,1.798837528935185
2016-09-01,0.0,0.0,0.0004738544093237983,1.8340773292824073
2016-10-01,0.0,0.0,0.0005258221979494448,1.868955982349537
2016-11-01,0.0,0.0,0.0005795010372444435,1.9021748408564814
2016-12-01,0.0,0.0,0.0006128764594042742,1.9124046947337963
2017-01-01,0.0,0.0,0.0006193831673374882,1.9025934968171296
2017-02-01,0.0,0.0,0.0006204266018337674,1.8993493200231482
2017-03-01,0.0,0.0,0.0005856653054555256,1.8758506944444444
2017-04-01,0.0,0.0,0.0005350155300564236,1.8349965639467591
2017-05-01,0.0,0.0,0.00047541556534943754,1.7947726779513888
2017-06-01,0.0,0.0,0.00044077652472036854,1.7788916015624998
2017-07-01,0.0,0.0,0.0004277182066882098,1.7879691116898146
2017-08-01,0.0,0.0,0.00043931634337813764,1.819244068287037
2017-09-01,0.0,0.0,0.0004825345675150553,1.8546688729745369
2017-10-01,0.0,0.0,0.0005356958177354601,1.8893115234375
2017-11-01,0.0,0.0,0.0005883576251842357,1.9224383318865739
2017-12-01,0.0,0.0,0.0006213463677300347,1.9322189670138887
2018-01-01,0.0,0.0,0.0006275735078034577,1.9219641565393517
2018-02-01,0.0,0.0,0.0006284329184779414,1.918433521412037
2018-03-01,0.0,0.0,0.0005944243625358299,1.8946234809027778
2018-04-01,0.0,0.0,0.0005435201415309199,1.8531702112268518
2018-05-01,0.0,0.0,0.00048356771469116206,1.8124963831018517
2018-06-01,0.0,0.0,0.0004479044455069083,1.7964516420717591
2018-07-01,0.0,0.0,0.00043478740586174857,1.8054105179398148
2018-08-01,0.0,0.0,0.00044623873851917404,1.8371851490162037
2018-09-01,0.0,0.0,0.0004894999221519187,1.8723893229166666
2018-10-01,0.0,0.0,0.0005427860330652307,1.906990921585648
2018-11-01,0.0,0.0,0.0005949417308524803,1.9399565972222221
2018-12-01,0.0,0.0,0.0006275528448599356,1.9498368778935184
2019-01-01,0.0,0.0,0.0006334943683059126,1.9391865596064815
2019-02-01,0.0,0.0,0.0006341572602589925,1.935503833912037
2019-03-01,0.0,0.0,0.0006006159605803313,1.9114033564814814
2019-04-01,0.0,0.0,0.0005717606456191451,1.9068326822916666
2019-05-01,0.0,0.0,0.0005614195046601472,1.9201575159143518
2019-06-01,0.0,0.0,0.0005357321544929787,1.9034926576967592
2019-07-01,0.0,0.0,0.0005213822258843316,1.9088760489004628
2019-08-01,0.0,0.0,0.0004939704912680167,1.8909604673032407
2019-09-01,0.0,0.0,0.00046641173186125575,1.877817021122685
2019-10-01,0.0,0.0,0.0004485507364626284,1.8769270833333331
2019-11-01,0.0,0.0,0.0004296179170961733,1.8674824580439815
2019-12-01,0.0,0.0,0.00040850034466496216,1.857462745949074
2020-01-01,0.0,0.0,0.0004032909870147705,1.8686516203703702
2020-02-01,0.0,0.0,0.0003698983898869267,1.833224103009259
2020-03-01,0.0,0.0,0.0003359976300486812,1.8142914496527778
2020-04-01,0.0,0.0,0.0003210427363713582,1.8167974175347221
2020-05-01,0.0,0.0,0.00030169224297558816,1.8051085069444444
2020-06-01,0.0,0.0,0.0002615674999025133,1.7773370587384258
2020-07-01,0.0,0.0,0.00027726727503317374,1.811339699074074
2020-08-01,0.0,0.0,0.00027958962652418345,1.8167234519675926
2020-09-01,0.0,0.0,0.00026702273775030063,1.8088254123263887
2020-10-01,0.0,0.0,0.00028603979834803826,1.8398860677083333
2020-11-01,0.0,0.0,0.00023508643662488018,1.7851242404513887
2020-12-01,0.0,0.0,0.00024298405205761944,1.8129922598379629
2021-01-01,0.0,0.0,0.0002166133236002039,1.7880040147569443
2021-02-01,0.0,0.0,0.00020314532297628895,1.7841829427083333
2021-03-01,0.0,0.0,0.0001794501918333548,1.7670377604166665
2021-04-01,0.0,0.0,0.00019272055890825058,1.7916639539930554
2021-05-01,0.0,0.0,0.00016042392562936851,1.7569308810763888
2021-06-01,0.0,0.0,0.00017944681423681753,1.7893722873263889
2021-07-01,0.0,0.0,0.00017959898268734968,1.7876573350694445
2021-08-01,0.0,0.0,0.00013725413216484917,1.744739040798611
2021-09-01,0.0,0.0,0.00015562510048901593,1.7782599103009258
2021-10-01,0.0,0.0,0.00015619532929526435,1.7765903501157407
2021-11-01,0.0,0.0,0.00017414127235059384,1.7983378544560185
2021-12-01,0.0,0.0,0.00017728355195787218,1.7988418692129629
2022-01-01,0.0,0.0,0.00017044104911662913,1.7921717664930554
2022-02-01,0.0,0.0,0.00018124148801521017,1.807785915798611
2022-03-01,0.0,0.0,0.0001577135368629738,1.7798654513888887
