Date,Q_AguaV  2 \ Reach,Q_AguaV  4 \ Reach,Q_AS1  2 \ Reach,Q_AS2  2 \ Reach,Q_Cam  2 \ Reach,Q_Chanch  2 \ Reach,Q_DelP  2 \ Reach,Q_Honda  2 \ Reach,Q_Mait  2 \ Reach,Q_S_N_2  2 \ Reach,Q_S_N_3  2 \ Reach,Q_S_N_5  2 \ Reach,Q_S_N_6  2 \ Reach,Q_S_N_7  2 \ Reach,Q_S_N1  2 \ Reach
2015-08-01,9121.5936,26899.1712,4055.93568,4055.93568,29681.9424,44790.019199999995,72145.4688,41157.4176,17777.4912,8696.4192,33368.7168,35104.8384,4243.35456,10445.5872,10617.7824
2015-09-01,9652.3488,31796.3232,5280.06816,5280.06816,39000.7008,40067.6544,23770.1088,32022.1728,22143.974400000003,10741.939199999999,13287.2832,14173.488,5148.1008,12698.035199999998,13915.0656
2015-10-01,9500.8032,31563.216,5172.96672,5172.96672,38577.4272,35460.6336,16515.1872,32953.2192,22062.326399999998,10631.3472,8371.48608,10953.1008,5206.61088,12726.8928,14178.3264
2015-11-01,8774.0928,30640.2912,5242.57056,5242.57056,38930.6304,58224.7008,6329.30112,30158.784,21866.1984,10481.0976,3328.344,5102.7667200000005,5039.6688,11955.4272,14461.8048
2015-12-01,8067.548159999999,28103.1552,4808.16,4808.16,35405.7696,211029.40800000002,4992.28704,27492.6528,20035.6416,9700.6464,2401.4707200000003,4114.514880000001,4578.57792,10647.2448,13275.8784
2016-01-01,7692.390719999999,26640.144000000004,4555.77696,4555.77696,33307.7184,113063.90400000001,4423.705919999999,25926.6528,18947.7792,9261.1296,2188.2527999999998,3874.06368,4305.76992,9833.5296,12507.3504
2016-02-01,7818.102720000001,26923.2768,4601.9664,4601.9664,33461.3376,99550.07999999999,4179.72096,26107.3152,19105.1136,9410.5152,2185.97184,3913.89408,4325.76288,9705.6576,12561.1776
2016-03-01,6933.41856,23731.056,4052.0304,4052.0304,29262.4704,77128.416,3558.15936,23005.8144,16797.628800000002,8318.35872,1973.22912,3507.39072,3792.28608,8355.54528,10997.424
2016-04-01,7832.367359999999,25156.3104,4145.9039999999995,4145.9039999999995,30343.68,71170.9632,14596.329600000001,26736.5664,17323.8912,8694.3456,7942.397760000001,9423.1296,4049.42976,8907.408000000001,11271.398399999998
2016-05-01,7219.93824,23728.464,4030.48224,4030.48224,38008.0512,57071.0016,7666.0041599999995,53538.1056,16508.5344,8245.679039999999,4620.3264,5883.710400000001,3843.35712,8384.3856,10955.2608
2016-06-01,7362.56736,23936.515199999998,4077.82944,4077.82944,51754.2912,49908.0096,8483.06304,63000.9792,16573.9392,8250.23232,4990.29984,6583.7318399999995,3824.86752,8238.931199999999,11190.528
2016-07-01,6856.45344,22231.324800000002,3842.2598399999997,3842.2598399999997,53636.4288,41453.2512,5176.96704,43365.8016,15374.88,7620.67872,3222.03744,4589.96544,3502.90656,7432.905599999999,10737.7056
2016-08-01,6716.71008,21403.094399999998,3693.45312,3693.45312,51191.9136,55305.849599999994,5808.29184,39505.7952,14686.4448,7290.06048,3599.74368,4497.96672,3325.25952,6952.132799999999,10555.8336
2016-09-01,6582.86784,21006.5184,3653.36352,3653.36352,49267.9584,125781.12,3405.4991999999997,37755.3312,14423.7024,7178.66496,2309.8089600000003,3509.6976,3241.5206399999997,6677.26848,10524.5568
2016-10-01,6052.48416,19294.1568,3361.0031999999997,3361.0031999999997,44255.2032,305498.304,2416.46112,33892.3008,13241.7504,6621.125760000001,1698.68448,2983.45248,2950.6118400000005,5985.06624,9665.0496
2016-11-01,5948.50176,18933.696,3301.97472,3301.97472,42670.9728,139605.12,2050.58304,32699.289600000004,12985.2288,6540.367679999999,1478.8742399999999,2624.03712,2872.5753600000003,5741.029439999999,9447.408
2016-12-01,5505.5808,17457.12,3042.0575999999996,3042.0575999999996,40471.5744,120422.592,1790.92512,31192.559999999998,11951.539200000001,6075.87264,1331.17344,2391.28416,2632.0291199999997,5189.3568,8660.2176
2017-01-01,5260.09248,16619.9904,2893.52736,2893.52736,39661.92,97328.736,1618.4102400000002,28812.153599999998,11359.872000000001,5828.70816,1253.73312,2282.6016,2493.49536,4851.55008,8192.7072
2017-02-01,5548.962240000001,17471.8944,3038.92128,3038.92128,41211.7632,88722.432,1612.5004800000002,30037.6512,11922.9408,6166.3248,1305.08928,2401.93728,2611.16352,5012.39232,8561.49696
2017-03-01,4753.6416,14908.6656,2591.45568,2591.45568,34741.9584,66993.5232,1295.99136,25402.8096,10155.024,5284.29312,1101.0816,2042.4009600000002,2218.1040000000003,4195.4544,7268.06304
2017-04-01,4636.03392,14472.864,2515.32,2515.32,33297.0048,57957.6384,1176.75936,24417.676799999997,9836.8128,5145.4656,1055.14272,1969.2374399999999,2140.4736000000003,3982.70304,7025.598720000001
2017-05-01,12384.9216,29420.323200000003,3990.45312,3990.45312,54642.297600000005,47401.632,88880.544,173000.448,17035.3152,9279.8784,46130.9472,50125.4784,4707.45216,10428.7392,11412.4032
2017-06-01,15225.4944,42252.7968,6633.964800000001,6633.964800000001,89863.776,41955.3216,53764.300800000005,91871.71200000001,27027.3888,14181.5232,28028.332800000004,31783.104000000003,7080.402239999999,16935.5232,18724.9536
2017-07-01,13269.4848,40507.4304,6975.158399999999,6975.158399999999,90154.08,35183.8944,20535.8976,62365.7664,27237.9456,13964.6592,11986.012799999999,14620.5216,6582.807360000001,15393.455999999998,19773.936
2017-08-01,20167.574399999998,53975.9808,7760.51712,7760.51712,87385.824,30808.944,62400.326400000005,78227.424,33808.4064,17425.4976,30781.8144,35215.1712,8714.9088,21203.3376,22937.5584
2017-09-01,17548.5312,52155.53279999999,8819.452800000001,8819.452800000001,86742.144,28187.0496,23478.4224,58547.664,34607.0016,17404.9344,13416.8832,16530.048,8182.00224,19230.3072,25155.792
2017-10-01,14405.7312,45763.92,8243.19072,8243.19072,77862.2976,253244.448,9775.2096,52316.4096,31358.1888,15729.119999999999,5859.388800000001,8712.3168,7088.644800000001,16113.5136,23428.4832
2017-11-01,13507.2576,43781.990399999995,8034.396479999999,8034.396479999999,74445.0048,758976.48,6699.9312,50257.3248,30274.732799999998,15264.0288,3687.10272,6323.2704,6739.26912,14966.8128,22722.8544
2017-12-01,12401.078399999999,39985.3152,7333.96896,7333.96896,66995.7696,320441.184,5650.9056,45508.0896,27584.2368,14012.6112,3107.16864,5542.57728,6099.64128,13294.0224,20594.1312
2018-01-01,11792.908800000001,37793.2608,6921.192959999999,6921.192959999999,62407.411199999995,165872.448,5007.579839999999,42589.324799999995,26000.352,13304.4768,2888.80992,5233.90464,5720.38848,12248.496000000001,19283.5296
2018-02-01,12390.278400000001,39473.568,7217.78688,7217.78688,64340.352,147152.16,4901.99904,44121.801600000006,27083.376,13943.923200000001,2984.75712,5463.71136,5934.92832,12487.824,19962.8928
2018-03-01,10658.3904,33637.4208,6122.131200000001,6122.131200000001,54056.764800000004,113151.168,4378.1904,37833.5232,22979.0304,11886.9984,2786.2358400000003,4883.12928,5039.61696,10421.7408,16820.4384
2018-04-01,10405.756800000001,32614.876800000002,5926.132799999999,5926.132799999999,51871.7088,94408.416,4116.30336,36578.995200000005,22209.12,11518.243199999999,2775.5827200000003,4872.32928,4877.496,9911.0304,16162.675200000001
2018-05-01,9632.736,29750.112,5380.83648,5380.83648,46639.6704,75623.2416,4562.8704,33287.414399999994,20117.4624,10471.4208,3130.53984,4740.61248,4418.22816,8826.105599999999,14616.028800000002
2018-06-01,10839.657599999999,31696.271999999997,5505.5030400000005,5505.5030400000005,47145.369600000005,63801.0432,14064.796799999998,39280.032,20856.6144,10835.5968,8897.7312,11505.024,4608.8006399999995,9145.0944,15013.296
2018-07-01,10164.8736,30019.0752,5374.512000000001,5374.512000000001,45471.6288,51837.753600000004,8802.432,34499.001599999996,19854.288,10225.9584,5929.32096,7665.9696,4350.68064,8623.35072,14816.2176
2018-08-01,10077.9552,29314.396800000002,5242.1644799999995,5242.1644799999995,43621.9776,46155.4848,8586.22464,31834.6848,19236.441600000002,9945.590400000001,5797.93248,6906.9024,4228.64928,8329.51296,14823.648
2018-09-01,9574.5024,28458.0864,5195.26656,5195.26656,42478.3008,56391.638399999996,4105.56384,30188.5056,18883.584,9777.3696,3128.69952,4643.96544,4120.0012799999995,8037.03168,14816.6496
2018-10-01,8717.4144,26006.4864,4759.81056,4759.81056,38389.3344,59705.7696,2791.2297599999997,27245.2032,17289.072,8988.4512,2177.47872,3854.74464,3741.1977600000005,7195.54752,13557.456
2018-11-01,8521.536960000001,25424.927999999996,4661.496,4661.496,37140.336,63970.3008,2335.81536,26394.2496,16903.382400000002,8844.6816,1857.37536,3372.26976,3632.0313600000004,6886.73664,13200.4512
2018-12-01,7869.484799999999,23392.6272,4282.87392,4282.87392,33849.7056,51631.6032,2033.3030399999998,24183.705599999998,15523.142399999999,8189.44992,1662.6643199999999,3064.27968,3321.09504,6214.16448,12056.3424
2019-01-01,7508.99808,22241.8656,4065.8371199999997,4065.8371199999997,31926.700800000002,45151.9488,1836.39744,22849.0848,14732.8416,7834.1904,1561.91328,2914.4966400000003,3141.10656,5802.87456,11374.7328
2019-02-01,7913.14272,23355.388799999997,4262.60448,4262.60448,33257.0016,44023.5648,1831.34304,23881.6512,15442.272,8267.00256,1624.90752,3062.6726400000002,3284.08128,5988.0384,11857.536
2019-03-01,6773.09472,19909.4976,3629.61216,3629.61216,28106.2656,34878.7296,1473.38784,20248.1856,13136.428800000002,7068.60864,1370.25216,2601.7545600000003,2785.21632,5005.7136,10043.2224
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
