Date,Runoff/Infiltration from AC1 to AC3,Runoff/Infiltration from AC2 to AC3,Runoff/Infiltration from Q_AS to AC_7,Runoff/Infiltration from Q_AS to Q_AS1,Runoff/Infiltration from Q_AS to Q_AS2,Runoff/Infiltration from Q_AV to AC_4B,Runoff/Infiltration from Q_AV to Q_AguaV,Runoff/Infiltration from Q_Cam to AC3,Runoff/Infiltration from Q_Cam to Q_Cam,Runoff/Infiltration from Q_Chanch to AC2,Runoff/Infiltration from Q_Chanch to Q_Chanch,Runoff/Infiltration from Q_DelP to AC_8,Runoff/Infiltration from Q_DelP to Q_DelP,Runoff/Infiltration from Q_Honda to AC_4A,Runoff/Infiltration from Q_Honda to Q_El_J,Runoff/Infiltration from Q_Mait to AC_5,Runoff/Infiltration from Q_Mait to Q_Mait,Runoff/Infiltration from Q_S_N_1 to AC_4B,Runoff/Infiltration from Q_S_N_1 to Q_S_N1,Runoff/Infiltration from Q_S_N_2 to AC_5,Runoff/Infiltration from Q_S_N_2 to AC_6,Runoff/Infiltration from Q_S_N_2 to Q_S_N_2,Runoff/Infiltration from Q_S_N_3 to AC_6,Runoff/Infiltration from Q_S_N_3 to Q_S_N_6,Runoff/Infiltration from Q_S_N_4 to AC_6,Runoff/Infiltration from Q_S_N_4 to Q_S_N_7,Runoff/Infiltration from Q_S_N_5 to AC_7,Runoff/Infiltration from Q_S_N_5 to Q_S_N_5,Runoff/Infiltration from Q_S_N_6 to AC_8,Runoff/Infiltration from Q_S_N_6 to Q_S_N_3,Runoff/Infiltration from R_Car_Hu to R_Car_Hu 2,Runoff/Infiltration from R_Car_Hu to R_Car_Hu 3,Runoff/Infiltration from R_Car_Hu to R_Car_Hu 4,Runoff/Infiltration from R_Car_Hu to R_Car_Hu_1,Runoff/Infiltration from R_Car_Pot to AC1,Runoff/Infiltration from R_Car_Pot to R_Car_Pot,Runoff/Infiltration from R_Chollay to AC2,Runoff/Infiltration from R_Chollay to R_Chollay,Runoff/Infiltration from R_Lag_Ch to AC2,Runoff/Infiltration from R_Lag_Ch to R_Emb_Ch,Runoff/Infiltration from R_Lag_Grande to AC2,Runoff/Infiltration from R_Lag_Grande to R_Lag_Grande,Runoff/Infiltration from R_Pot to AC1,Runoff/Infiltration from R_Pot to R_Pot,Runoff/Infiltration from R_Transito to AC2,Runoff/Infiltration from R_Transito to R_SubTra1,Runoff/Infiltration from R_Transito to R_SubTra2,Runoff/Infiltration from R_Transito to R_SubTra3,Runoff/Infiltration from R_Transito to R_SubTra4,Runoff/Infiltration from R_Vel to AC2,Runoff/Infiltration from R_Vel to R_Vel,Runoff/Infiltration from ZR1_1_notec to AC1,Runoff/Infiltration from ZR1_1_notec to R_Car_Hu,Runoff/Infiltration from ZR1_1_tec to AC1,Runoff/Infiltration from ZR1_1_tec to R_Car_Hu,Runoff/Infiltration from ZR1_2_notec to AC1,Runoff/Infiltration from ZR1_2_notec to R_Car_Hu,Runoff/Infiltration from ZR1_2_tec to AC1,Runoff/Infiltration from ZR1_2_tec to R_Car_Hu,Runoff/Infiltration from ZR2_1_notec to AC2,Runoff/Infiltration from ZR2_1_notec to R_Tra,Runoff/Infiltration from ZR2_1_tec to AC2,Runoff/Infiltration from ZR2_1_tec to R_Tra,Runoff/Infiltration from ZR2_2_notec to AC2,Runoff/Infiltration from ZR2_2_notec to R_Tra,Runoff/Infiltration from ZR2_2_tec to AC2,Runoff/Infiltration from ZR2_2_tec to R_Tra,Runoff/Infiltration from ZR3_notec to AC3,Runoff/Infiltration from ZR3_notec to R_Huas_Emb,Runoff/Infiltration from ZR3_tec to AC3,Runoff/Infiltration from ZR3_tec to R_Huas_Emb,Runoff/Infiltration from ZR4_1_notec to AC_4A,Runoff/Infiltration from ZR4_1_notec to AC_4B,Runoff/Infiltration from ZR4_1_notec to R_Huas_bajoEmb,Runoff/Infiltration from ZR4_1_tec to AC_4A,Runoff/Infiltration from ZR4_1_tec to AC_4B,Runoff/Infiltration from ZR4_1_tec to R_Huas_bajoEmb,Runoff/Infiltration from ZR4_2_notec to AC_4B,Runoff/Infiltration from ZR4_2_notec to R_Huas_Subt,Runoff/Infiltration from ZR4_2_tec to AC_4B,Runoff/Infiltration from ZR4_2_tec to R_Huas_Subt,Runoff/Infiltration from ZR5_notec to AC_5,Runoff/Infiltration from ZR5_notec to R_Huas_Subt,Runoff/Infiltration from ZR5_tec to AC_5,Runoff/Infiltration from ZR5_tec to R_Huas_Subt,Runoff/Infiltration from ZR6_notec to AC_6,Runoff/Infiltration from ZR6_notec to R_Huas_Subt,Runoff/Infiltration from ZR6_tec to AC_6,Runoff/Infiltration from ZR6_tec to R_Huas_Subt,Runoff/Infiltration from ZR7_notec to AC_7,Runoff/Infiltration from ZR7_notec to R_Huas_Subt,Runoff/Infiltration from ZR7_tec to AC_7,Runoff/Infiltration from ZR7_tec to R_Huas_Subt,Runoff/Infiltration from ZR8_notec to AC_8,Runoff/Infiltration from ZR8_notec to R_Huas_Subt,Runoff/Infiltration from ZR8_tec to AC_8,Runoff/Infiltration from ZR8_tec to R_Huas_Subt
2007-05-01,0,0,587.202912,1174.4092799999999,1174.4092799999999,2381.98752,2381.98752,1639.77696,6559.125120000001,4173.4224,9738.0576,392.66121599999997,392.66121599999997,1306.6358400000001,5226.61248,1007.88192,4031.5190399999997,2864.8857599999997,2864.8857599999997,324.264384,324.264384,2594.1168,197.974368,791.896608,299.167776,1196.66592,222.418656,889.66944,465.60355200000004,465.60355200000004,28330.128,28330.128,45328.03200000001,11332.0512,56729.0304,19546.1856,19304.6112,28956.96,5904.195839999999,2418.43104,15418.08,4177.293119999999,27310.3488,9469.2672,7288.125120000001,10479.024,4191.6096,4191.6096,2095.8048,10504.1664,15756.336,2022.0105600000002,2022.0105600000002,181.960128,181.960128,253.926144,253.926144,30.210969600000002,120.844224,893.69568,3574.78272,370.237824,1480.9564799999998,3.4185801600000003,13.6742688,25.6669344,102.66739199999999,92.667456,92.667456,30.1729536,30.1729536,422.928,422.928,0,195.027264,292.540896,0,10888.214399999999,0,5967.50976,0,34220.1888,8555.042879999999,5680.3679999999995,1420.08768,2685.93408,671.484384,274.370112,68.5924416,428.906016,107.22672,1073.42496,268.355808,904.4438399999999,0,810.6384959999999,0
2007-06-01,0,0,574.28352,1148.56704,1148.56704,2348.30016,2354.7024,1626.33312,6505.33248,4038.5692799999997,9423.3888,402.590304,1485.97632,1277.32896,5114.5344,982.7049599999999,3930.8630399999997,2806.36704,2806.4620800000002,320.44291200000004,320.44291200000004,2565.1641600000003,193.28371199999998,773.2437120000001,288.739296,1155.06432,215.545536,927.6336,466.78291199999995,1302.7910399999998,29527.2,29527.2,47243.347200000004,11810.88,64068.364799999996,21520.7712,20590.6752,30897.849599999998,5965.99776,2331.78048,14798.332800000002,5942.2032,23675.932800000002,9936.345599999999,6933.43584,10022.6592,4009.0636799999997,4009.0636799999997,2004.5318399999999,13461.3792,20206.4544,1503.6364800000001,1503.6364800000001,135.311904,135.311904,208.29225599999998,208.29225599999998,24.781679999999998,99.12671999999999,618.5903040000001,2474.3577600000003,256.267584,1025.06688,3.0372019199999998,12.148790400000001,22.8034656,91.214208,83.6160192,83.6160192,27.2257632,27.2257632,343.439136,343.439136,0,158.372064,237.558528,0,10588.4064,0,4819.59072,0,27064.368,6766.08768,4492.53216,1123.1308800000002,2079.00864,519.753024,212.372064,53.0930592,336.960864,84.2402592,848.424672,212.105952,769.5440639999999,0,693.2079359999999,0
2007-07-01,0,0,526.4092800000001,1052.8185600000002,1052.8185600000002,2175.69024,2178.35136,1518.2553599999999,6073.0300799999995,3668.90688,8560.80576,399.71577599999995,791.012736,1168.3785599999999,4673.5142399999995,897.06528,3588.26112,2580.93216,2580.96672,298.423872,298.423872,2387.97504,176.825376,707.3386559999999,261.283104,1045.16352,196.051968,808.703136,445.083552,787.196448,29321.3952,29321.3952,46914.1632,11728.5408,77739.3504,24602.0544,26131.3344,41883.5232,5991.00192,2223.84096,13659.6672,6981.552000000001,19854.8928,8317.67616,6186.1276800000005,8990.265599999999,3596.0976,3596.0976,1798.05312,18217.9584,27484.9632,1743.50016,1743.50016,156.89721600000001,156.89721600000001,246.63312,246.63312,29.343254400000003,117.37267200000001,516.4171200000001,2065.6684800000003,213.94022399999997,855.7591679999999,3.718656,14.874624,27.919900799999997,111.67977599999999,95.000256,95.000256,30.9325824,30.9325824,366.51311999999996,366.51311999999996,0,169.013088,253.51919999999998,0,10508.2272,0,5188.2681600000005,0,29612.908799999997,7403.218559999999,4915.58112,1228.89312,2269.09728,567.274752,231.78959999999998,57.9474432,330.149088,82.5372288,868.16448,217.040256,756.959904,0,686.049696,0
2007-08-01,0,0,498.538368,997.08192,997.08192,2074.23072,2074.99104,1438.63776,5754.55104,3452.70816,8056.35072,374.245056,468.419328,1100.088,4400.352,847.222848,3388.9017599999997,2447.29728,2447.3059200000002,284.872032,284.872032,2279.1283200000003,166.699296,666.803232,243.269568,973.0886399999999,184.342176,744.816384,425.164896,525.416544,29422.310400000002,29422.310400000002,47075.472,11768.8896,88249.824,26463.2832,30283.8912,45488.0448,5688.86976,1871.3203199999998,12789.7056,3234.35808,17447.875200000002,6279.61248,5723.965440000001,8361.12672,3344.4489599999997,3344.4489599999997,1672.2288,21835.3536,32764.521599999996,2047.0406400000002,2047.0406400000002,184.212576,184.212576,312.005088,312.005088,37.120896,148.483584,925.6464000000001,3702.5856000000003,383.47344,1533.89376,4.30572672,17.222889600000002,32.3276832,129.31056,122.498784,122.498784,39.886128,39.886128,687.417408,687.417408,0,316.993824,475.490304,0,10571.9904,0,5457.94848,0,34405.8624,8601.45696,5711.18688,1427.7945599999998,2522.4048000000003,630.601632,257.66553600000003,64.41629760000001,505.870272,126.468,980.19072,245.048544,868.3804799999999,0,732.8067840000001,0
2007-09-01,0,0,489.946752,979.8969599999999,979.8969599999999,2047.30848,2047.7404800000002,1406.92896,5627.69856,3365.47008,7852.7663999999995,353.71987199999995,393.01372799999996,1075.7232,4302.901440000001,830.993472,3323.9808,2404.93536,2404.944,281.04192,281.04192,2248.39584,162.909792,651.640032,234.919008,939.67776,180.13622400000003,724.063104,416.406528,465.00652800000006,30121.804799999998,30121.804799999998,48194.6976,12048.7392,106891.48800000001,33082.387200000005,29824.5888,44790.364799999996,5254.5024,1726.34112,14134.780799999999,5038.83072,20685.6288,6749.10144,5503.066559999999,8075.49696,3230.20224,3230.20224,1615.10112,30292.963200000002,45442.3392,3468.63168,3468.63168,312.1416,312.1416,878.71392,878.71392,104.545728,418.182912,2040.6211199999998,8162.50176,845.3842559999999,3381.5404799999997,38.0003616,152.001792,285.309216,1141.2403199999999,508.23849600000005,508.23849600000005,165.485376,165.485376,1382.90112,1382.90112,0,637.706304,956.5603199999999,0,11787.8976,0,5211.71712,0,36505.3824,9126.3456,6059.73312,1514.9376,3091.5648,772.892064,315.80582400000003,78.9513696,603.90144,150.97536,1029.11904,257.280192,1121.1350400000001,0,921.1536000000001,0
2007-10-01,0,0,452.361024,904.7203199999999,904.7203199999999,1896.89472,1897.05024,1291.04928,5164.16256,3831.77088,9158.3136,312.804288,323.242272,988.8912,3955.5475199999996,766.2677759999999,3065.0745599999996,2218.56192,2218.56192,260.894304,260.894304,2087.17344,149.51952,598.077216,213.191136,852.764544,166.059936,665.416512,381.976992,398.21587200000005,30153.7728,30153.7728,48245.8464,12061.5264,129160.224,42277.0752,32594.832000000002,49097.0592,10313.3952,3973.54464,20758.032,11734.6752,34139.059199999996,10964.505599999999,4973.616,7329.579839999999,2931.84576,2931.84576,1465.92288,48351.254400000005,72546.4512,5079.89664,5079.89664,457.138944,457.138944,1504.88928,1504.88928,179.044992,716.179104,3309.4224,13237.6896,1371.0124799999999,5484.0672,72.0795456,288.318528,541.177632,2164.7088,895.71744,895.71744,291.650112,291.650112,2293.2028800000003,2293.2028800000003,0,1057.48416,1586.22624,0,12146.716799999998,0,4416.26688,0,36472.896,9118.224,6909.41664,1727.352,4154.92416,1038.72672,424.427904,106.106976,698.277888,174.569472,1058.89248,264.722688,1718.0726399999999,0,1369.5523199999998,0
2007-11-01,0,0,447.94684800000005,895.8988800000001,895.8988800000001,1883.70144,1883.7359999999999,1271.05632,5084.19936,7751.669760000001,20530.1952,297.320544,299.15136,975.95712,3903.83712,758.26368,3033.06336,2194.05888,2194.05888,260.235936,260.235936,2081.88576,147.267936,589.070016,207.88963199999998,831.5568,164.839968,659.657088,375.516864,379.66319999999996,33125.1552,33125.1552,53000.006400000006,13250.0448,165465.50400000002,139277.664,44589.312,68185.6704,30612.384000000002,12763.439999999999,42146.6976,25874.1216,79359.696,28201.996799999997,16814.304,24215.1552,9686.0448,9686.0448,4842.99648,72173.63519999999,108375.84000000001,6934.93056,6934.93056,624.073248,624.073248,2190.09312,2190.09312,260.56771200000003,1042.2691200000002,4664.4336,18657.7344,1932.37056,7729.4736,109.30982399999999,437.237568,851.056416,3404.22912,1341.58464,1341.58464,436.826304,436.826304,3028.74336,3028.74336,0,1396.6646400000002,2095.00128,0,7922.975039999999,0,3923.2771199999997,0,21038.9184,5259.72096,3493.0656,873.27072,5107.38048,1276.84512,521.721216,130.430304,386.417952,96.60470400000001,584.58672,146.146464,2031.64416,0,1602.31392,0
2007-12-01,0,0,417.125376,834.251616,834.251616,1758.3696000000002,1758.3696000000002,1178.712,4714.83936,10892.88,26470.2816,267.012288,267.012288,907.0617599999999,3628.22976,706.035744,2824.13952,2039.89536,2039.89536,244.25798400000002,244.25798400000002,1954.0656000000001,136.626048,546.503328,191.23344000000003,764.9354880000001,154.204992,616.8191039999999,347.36169600000005,347.85504000000003,28923.6096,28923.6096,46277.74080000001,11569.392,173745.21600000001,164487.456,52055.8272,79410.9312,47414.851200000005,20074.0896,65939.0112,29459.2032,135734.4,50096.448,29130.2784,39565.152,15826.1472,15826.1472,7913.06496,75249.0432,112947.26400000001,8674.992,8674.992,780.6637440000001,780.6637440000001,2924.38944,2924.38944,347.92934399999996,1391.7225600000002,6147.748799999999,24590.995199999998,2546.87328,10187.510400000001,105.782976,423.133632,1201.62528,4806.49248,1790.3635199999999,1790.3635199999999,582.950304,582.950304,3491.91648,3491.91648,0,1610.25408,2415.37248,0,8723.894400000001,0,4404.43008,0,22306.32,5576.58432,3808.10592,952.02432,5437.65312,1359.40896,555.458688,138.864672,433.04976,108.26265599999999,691.1481600000001,172.78704000000002,2253.63168,0,1796.5584,0
2008-01-01,0,0,401.206176,802.413216,802.413216,1694.90016,1694.90016,1131.1315200000001,4524.51744,10644.048,25090.128,247.71398399999998,247.71398399999998,872.23392,3488.93568,679.38048,2717.5305599999997,1958.5670400000001,1958.5670400000001,236.776608,236.776608,1894.21632,131.19840000000002,524.7901439999999,182.16057600000002,728.6423040000001,149.01408,596.0545920000001,331.92288,331.92288,28347.1488,28347.1488,45355.1616,11338.8768,161724.384,121046.40000000001,53697.0816,81503.1936,49166.0928,20816.6112,79583.5584,29504.2176,163838.592,62769.3408,25856.6688,35385.12,14154.134399999999,14154.134399999999,7077.0671999999995,67170.98879999999,100775.232,8467.13952,8467.13952,761.9564160000001,761.9564160000001,2760.28128,2760.28128,328.40553600000004,1313.6256,6125.39712,24501.5712,2537.6112000000003,10150.444800000001,105.782976,423.133632,1194.57504,4778.30016,1705.5619199999999,1705.5619199999999,555.34032,555.34032,2673.09504,2673.09504,0,1232.6601600000001,1848.99456,0,9843.119999999999,0,4143.018239999999,0,21246.5376,5311.62144,4187.5056,1046.87424,5646.34368,1411.58592,576.777024,144.19468799999999,288.153504,72.03833279999999,766.70928,191.677536,2138.38272,0,1917.9244800000001,0
2008-02-01,0,0,410.889888,821.778912,821.778912,1739.39616,1739.39616,1157.08608,4628.34432,10459.4976,24454.9152,243.541728,243.541728,893.78208,3575.1023999999998,696.1343039999999,2784.5510400000003,2002.45824,2002.45824,244.11456,244.11456,1952.91648,134.30793599999998,537.23088,184.847616,739.3896,152.915904,611.665344,337.406688,337.406688,29739.916800000003,29739.916800000003,47583.763199999994,11895.984,152349.12,51816.5856,54708.6528,82190.6784,43857.5904,18495.0432,81060.9984,21033.9072,145447.48799999998,54582.4224,24631.4304,33958.1376,13583.2896,13583.2896,6791.61888,59729.2704,89595.936,7485.4368,7485.4368,673.612416,673.612416,2353.0607999999997,2353.0607999999997,279.955872,1119.82176,5420.18304,21680.6976,2245.45824,8981.7984,113.078592,452.31523200000004,1007.40672,4029.6355200000003,1438.57728,1438.57728,468.40896,468.40896,2281.53024,2281.53024,0,1052.0928000000001,1578.1392,0,9954.8352,0,4296.78432,0,20926.7712,5231.68416,4027.42368,1006.85376,5257.3708799999995,1314.3427199999999,537.0433919999999,134.260416,288.963072,72.240768,809.9308799999999,202.48271999999997,2049.2352,0,1831.51584,0
2008-03-01,0,0,365.802912,731.606688,731.606688,1552.0809600000002,1552.0809600000002,1027.80576,4111.19712,8870.9472,20724.5952,206.229888,206.229888,795.426048,3181.70592,619.697088,2478.7900799999998,1780.3843200000001,1780.3843200000001,218.411424,218.411424,1747.29312,119.388384,477.555264,162.54604799999998,650.180736,135.810432,543.239136,297.50284800000003,297.50284800000003,27320.803200000002,27320.803200000002,43713.21599999999,10928.303999999998,121838.688,41351.903999999995,47260.0224,71036.784,31681.9296,13322.966400000001,64221.6384,16911.7632,96132.096,35042.543999999994,20522.3328,28505.3472,11402.1216,11402.1216,5701.0608,45405.4464,68108.4288,5793.91488,5793.91488,521.392896,521.392896,1777.8614400000001,1777.8614400000001,211.521888,846.086688,4081.34592,16325.3664,1690.8048000000001,6763.2278400000005,99.565632,398.26339199999995,747.5466240000001,2990.1830400000003,1090.9728,1090.9728,355.22582400000005,355.22582400000005,1766.68128,1766.68128,0,814.681152,1222.02432,0,8526.91968,0,3651.912,0,21313.152000000002,5328.29664,3538.01088,884.50272,4358.68128,1089.66816,445.24166399999996,111.310848,286.222464,71.5555296,1832.4144000000001,458.10230399999995,1671.22656,0,1489.4236799999999,0
2008-04-01,0,0,358.13663999999994,716.276736,716.276736,1523.28384,1523.28384,1001.5488,4006.20384,8295.4368,19356.0192,190.73664000000002,190.73664000000002,776.726496,3106.90944,606.023424,2424.09888,1741.48704,1741.48704,214.50700799999998,214.50700799999998,1716.0595199999998,116.42745599999999,465.706368,156.523104,626.0932799999999,132.179904,528.719616,287.95651200000003,287.95651200000003,27739.3248,27739.3248,44382.98880000001,11095.747200000002,108514.07999999999,36802.684799999995,44943.6384,67425.696,25606.540800000002,10740.2976,56543.0112,14218.243199999999,72836.6688,25809.9264,18887.904,26431.833599999998,10572.768,10572.768,5286.36672,38437.9776,57657.312,4130.37792,4130.37792,371.69193600000006,371.69193600000006,1104.6844800000001,1104.6844800000001,131.42995200000001,525.720672,2679.0220799999997,10716.1056,1109.85984,4439.43072,58.0906944,232.36243199999998,436.148928,1744.59744,641.95632,641.95632,209.02406399999998,209.02406399999998,1130.68224,1130.68224,0,521.3980799999999,782.09712,0,8547.05088,0,4240.9872,0,20799.3312,5199.83712,4004.19072,1001.04768,3311.34912,827.83728,338.25600000000003,84.56400000000001,258.514848,64.6286688,749.279808,187.320384,1167.5491200000001,0,1061.51904,0
2008-05-01,0,0,345.30624,690.615936,690.615936,1489.46688,1508.09472,984.9686399999999,3939.8745599999997,7279.26048,16984.944,234.739296,2074.80096,765.774432,3082.5878399999997,567.768096,2271.50784,1768.6598399999998,1769.18688,206.75260799999998,206.75260799999998,1655.8560000000002,110.98944000000002,444.167712,150.790464,603.3191039999999,127.19462399999999,1379.5056000000002,292.396608,1767.85632,26950.1472,26950.1472,43119.9936,10780.0416,101840.544,34569.6768,41224.5504,61935.84,19589.9904,8154.22464,47247.0624,13865.472000000002,53154.23039999999,19400.169599999997,16325.452800000001,23013.072,9205.228799999999,9205.228799999999,4602.57984,33747.7536,50631.004799999995,1963.4745599999999,1963.4745599999999,176.693184,176.693184,254.09376,254.09376,30.230928000000002,120.92371200000001,883.2499200000001,3533.00832,365.91177600000003,1463.65056,3.4368105599999996,13.747190400000001,25.803791999999998,103.21516799999999,90.804672,90.804672,29.5663392,29.5663392,422.68435200000005,422.68435200000005,0,194.914944,292.37241600000004,0,10547.1072,0,5862.231360000001,0,32290.703999999998,8072.6716799999995,5360.07456,1340.0208,2412.52992,603.131616,246.440448,61.610198399999994,341.03635199999997,85.25908799999999,911.4336,227.85926400000002,713.838528,0,671.979456,0
2008-06-01,0,0,389.040192,778.082976,778.082976,1681.2489600000001,1711.6704,1179.81792,4719.26304,6859.13184,16004.649599999999,418.88707200000005,3897.0028799999995,915.20928,3708.52992,620.5602240000001,2484.1295999999998,2155.25664,2156.31072,231.89328,231.89328,1859.23296,127.030464,508.86662399999994,184.58236799999997,739.006848,145.342944,2395.63872,366.2496,2797.33824,28845.4176,28845.4176,46152.6336,11538.2016,115453.728,37897.632000000005,42097.968,63355.6512,16660.944,6818.031359999999,42971.04,12997.152,45699.6384,16764.4512,15135.4656,21485.52,8594.19936,8594.19936,4297.104,35129.376000000004,52742.3616,1378.31328,1378.31328,124.03411200000001,124.03411200000001,192.417984,192.417984,22.892975999999997,91.57190399999999,694.9990079999999,2779.99776,287.922816,1151.68608,2.8219449599999997,11.2878144,21.187353599999998,84.7495008,70.35284159999999,70.35284159999999,22.907231999999997,22.907231999999997,303.705504,303.705504,0,140.05007999999998,210.074688,0,10281.3408,0,4278.0960000000005,0,24169.4496,6042.366720000001,4012.0012800000004,1003.0003200000001,1829.76192,457.439616,186.910848,46.727712,248.67820799999998,62.169551999999996,688.183776,172.045728,563.804064,0,544.520448,0
2008-07-01,0,0,463.39344,926.78688,926.78688,1921.43232,1998.67392,1472.2128,5888.842559999999,6086.776320000001,14202.5184,752.632128,8251.260479999999,1142.01792,4694.70816,748.977408,3003.3763200000003,2803.61952,2808.26784,266.303808,266.303808,2140.72416,158.181984,635.306112,258.92006399999997,1038.8563199999999,179.229024,4802.29344,472.519008,4918.35456,28957.2192,28957.2192,46331.3088,11582.870400000002,120287.808,37921.9104,39905.4816,60098.716799999995,13614.912,5423.3539200000005,37228.7232,11486.016,38620.0224,13270.176,13217.5584,18887.039999999997,7554.80736,7554.80736,3777.3907200000003,34661.0016,52040.016,1305.30528,1305.30528,117.464256,117.464256,175.00924799999999,175.00924799999999,20.8217952,83.2872672,669.0634560000001,2676.2572800000003,277.178112,1108.71072,2.76784992,11.0713824,20.7811872,83.1247488,61.396704,61.396704,19.9910592,19.9910592,239.156928,239.156928,0,110.284416,165.426624,0,11274.4224,0,3472.5888,0,20860.415999999997,5215.09536,3462.71328,865.67616,1481.13792,370.285344,151.29936,37.824796799999994,131.63126400000002,32.907772800000004,529.129152,132.281856,400.510656,0,446.24044799999996,0
2008-08-01,0,0,543.7903680000001,1087.58592,1087.58592,2222.8905600000003,2277.43488,1730.22912,6920.933760000001,5607.8352,13084.9344,1060.68096,4507.93728,1275.85152,5103.3888,905.4287999999999,3626.9683199999995,3544.4822400000003,3547.96416,305.399808,305.399808,2449.5696000000003,190.8792,765.141984,336.08736,1346.72544,219.134592,2987.1158400000004,578.654496,2784.2832,28910.304,28910.304,46256.486399999994,11564.121599999999,126461.088,39266.1216,37939.0176,56935.5264,11483.5104,4488.90336,34727.0976,10252.4832,35607.7728,11908.4256,11983.248000000001,17230.8384,6892.32672,6892.32672,3446.15904,35248.3488,52873.5168,2135.51424,2135.51424,192.174336,192.174336,331.839936,331.839936,39.4807392,157.922784,971.1273600000001,3884.5008,402.314688,1609.26048,4.591019520000001,18.3640608,34.469712,137.878848,132.880608,132.880608,43.2664416,43.2664416,718.473024,718.473024,0,331.31462400000004,496.97107200000005,0,10951.0272,0,4157.76672,0,36546.0768,9136.540799999999,6067.094400000001,1516.77792,2706.6355200000003,676.659744,276.48431999999997,69.1212096,563.201856,140.800896,1091.45664,272.86416,1045.60416,0,882.3599999999999,0
2008-09-01,0,0,602.6831999999999,1205.3663999999999,1205.3663999999999,2448.78336,2496.63168,1898.4672,7593.83424,5363.59968,12515.04,1164.26592,3129.50304,1359.31392,5525.6687999999995,1029.1968000000002,4124.32992,3922.03296,3924.29664,332.988192,332.988192,2670.67584,212.2632,850.9968,384.60355200000004,1541.4624,249.98112,3455.66304,631.7568,1916.31744,29844.8064,29844.8064,47751.292799999996,11937.887999999999,139842.72,43474.6656,37921.3056,57062.707200000004,10163.836800000001,3957.83712,34507.6416,11592.1152,37186.3008,12339.5616,11292.048,16331.9328,6532.76448,6532.76448,3266.3865600000004,37106.2944,55683.3312,3340.44864,3340.44864,300.60547199999996,300.60547199999996,887.18112,887.18112,105.553152,422.211744,1871.856,7487.424,775.467648,3101.87232,37.025510399999995,148.10256,277.990272,1111.95936,499.925952,499.925952,162.77846399999999,162.77846399999999,1282.57344,1282.57344,0,591.441696,887.16384,0,11727.244799999999,0,4931.87616,0,37921.3056,9480.3264,6294.931200000001,1573.7328000000002,3054.91392,763.7293440000001,312.061248,78.015312,624.324672,156.0816,1079.8963199999998,269.973216,1175.3856,0,965.7273600000001,0
2008-10-01,0,0,598.41936,1196.83872,1196.83872,2403.65664,2416.4092800000003,1873.51488,7494.068160000001,5492.966399999999,13059.878400000001,1088.15616,1464.85152,1357.75872,5431.03488,1040.2992000000002,4163.2272,3801.06432,3801.71232,326.545344,326.545344,2614.1270400000003,210.352032,841.9032,385.390656,1542.3696,252.68371199999999,1645.94592,607.148352,944.9049600000001,29628.892799999998,29628.892799999998,47406.1248,11851.5744,145724.832,46361.2896,38398.0608,57964.2048,11936.4192,4722.84,35371.9008,14520.556799999998,43135.4592,13727.5776,10032.2496,14587.0848,5834.842560000001,5834.842560000001,2917.4256,40694.832,61048.425599999995,5144.281919999999,5144.281919999999,462.93206399999997,462.93206399999997,1515.1795200000001,1515.1795200000001,180.26928,721.07712,3287.3644799999997,13149.475199999999,1361.8799999999999,5447.51136,72.37140480000001,289.485792,543.368736,2173.4784,897.67872,897.67872,292.288608,292.288608,2308.46112,2308.46112,0,1064.51712,1596.77568,0,12366.777600000001,0,4467.25152,0,38121.84,9530.438400000001,7222.19328,1805.5526399999999,4206.9456,1051.73856,429.742368,107.435808,708.804864,177.201216,1074.816,268.704864,1712.84544,0,1365.38784,0
2008-11-01,0,0,597.3696,1194.7392,1194.7392,2417.61024,2419.64928,1859.3193600000002,7437.2688,11591.856,33940.6848,1034.66592,1081.08,1337.56704,5350.2336,1050.2352,4201.26912,3797.1331200000004,3797.2627199999997,330.30460800000003,330.30460800000003,2642.74272,210.57753599999998,842.3835839999999,383.403456,1533.73824,256.539744,1150.1568,602.519904,672.160032,32590.166400000002,32590.166400000002,52144.041600000004,13036.032,179130.528,208846.08,47981.0304,73948.03199999999,24223.190400000003,10038.988800000001,56089.6704,31520.275199999996,90347.616,32419.2672,26962.415999999997,37476.3456,14990.5728,14990.5728,7495.26912,50984.0352,76510.3104,6972.5232,6972.5232,627.4558079999999,627.4558079999999,2201.19552,2201.19552,261.887904,1047.54816,4628.13696,18512.5824,1917.32832,7669.32192,109.30982399999999,437.237568,851.789952,3407.15808,1355.616,1355.616,441.394272,441.394272,3056.4864,3056.4864,0,1409.46048,2114.19072,0,8077.20768,0,4072.31712,0,22490.784,5622.68736,3734.24256,933.56064,5294.56608,1323.63936,540.843264,135.210816,415.273824,103.81823999999999,628.2662399999999,157.06655999999998,2105.07552,0,1660.2364799999998,0
