Date,Transmission Link from Withdrawal Node 1 to CanalZR1_1,Transmission Link from Withdrawal Node 10 to CanalZR2_2,Transmission Link from Withdrawal Node 11 to ZR2_2_notec,Transmission Link from Withdrawal Node 12 to ZR2_2_tec,Transmission Link from Withdrawal Node 13 to CanalZR3,Transmission Link from Withdrawal Node 14 to ZR3_notec,Transmission Link from Withdrawal Node 15 to ZR3_tec,Transmission Link from Withdrawal Node 16 to CanalZR4_2,Transmission Link from Withdrawal Node 17 to CanalZR4_1,Transmission Link from Withdrawal Node 18 to ZR4_1_notec,Transmission Link from Withdrawal Node 19 to ZR4_1_tec,Transmission Link from Withdrawal Node 2 to CanalZR1_2,Transmission Link from Withdrawal Node 20 to ZR4_2_notec,Transmission Link from Withdrawal Node 21 to ZR4_2_tec,Transmission Link from Withdrawal Node 22 to CanalZR5,Transmission Link from Withdrawal Node 23 to ZR5_notec,Transmission Link from Withdrawal Node 24 to ZR5_tec,Transmission Link from Withdrawal Node 25 to CanalZR6,Transmission Link from Withdrawal Node 26 to CanalZR7,Transmission Link from Withdrawal Node 27 to ZR7_notec,Transmission Link from Withdrawal Node 28 to ZR7_tec,Transmission Link from Withdrawal Node 29 to CanalZR8,Transmission Link from Withdrawal Node 3 to ZR1_2_notec,Transmission Link from Withdrawal Node 30 to ZR8_notec,Transmission Link from Withdrawal Node 31 to ZR8_tec,Transmission Link from Withdrawal Node 32 to ZR6_tec,Transmission Link from Withdrawal Node 33 to ZR6_notec,Transmission Link from Withdrawal Node 34 to Inf Canal,Transmission Link from Withdrawal Node 35 to InfCanal5,Transmission Link from Withdrawal Node 36 to InfCanal6,Transmission Link from Withdrawal Node 37 to InfCanal7,Transmission Link from Withdrawal Node 38 to InfCanal8,Transmission Link from Withdrawal Node 39 to DAAsup_Chollay,Transmission Link from Withdrawal Node 4 to ZR1_2_tec,Transmission Link from Withdrawal Node 40 to DAAsup_QuebElCorral,Transmission Link from Withdrawal Node 41 to DAAsup_Transito,Transmission Link from Withdrawal Node 42 to Daasup_QuebElCarrizo,Transmission Link from Withdrawal Node 43 to DAAsup_CAP,Transmission Link from Withdrawal Node 44 to InfCanal4_2,Transmission Link from Withdrawal Node 5 to ZR1_1_tec,Transmission Link from Withdrawal Node 6 to ZR1_1_notec,Transmission Link from Withdrawal Node 7 to CanalZR2_1,Transmission Link from Withdrawal Node 8 to ZR2_1_notec,Transmission Link from Withdrawal Node 9 to ZR2_1_tec
2001-05-01,42152.486399999994,13346.64,28.2915936,658.485504,8930.2176,301.504032,304.330176,58347.38879999999,34064.8416,1367.82432,2444.1609599999997,22939.0272,27292.982399999997,15909.696,251405.856,68832.6336,35420.112,22085.395200000003,30370.896,7495.450559999999,6572.77632,84594.0672,835.4784960000001,6992.14464,4091.70528,1690.6752,5338.9843200000005,0.0,12339.216,1240.12512,1490.62464,4151.94336,4084.71552,770.35968,6483.6806400000005,22.5353664,185.91638400000002,2.29957056,2590.2028800000003,1856.77056,6655.84128,96270.336,7613.6112,9777.888
2001-06-01,38599.3728,12154.5792,27.3134592,635.721696,8132.5728,273.757536,276.323616,52693.459200000005,31193.424,1167.18624,2085.6528000000003,21005.4816,25109.481600000003,13713.3216,230214.528,58690.051199999994,30200.8608,20223.7344,27810.863999999998,6099.31296,5349.98304,77463.3888,755.146368,6157.27008,3598.98336,1448.12448,4573.0224,0.0,11040.8832,969.91776,1333.79136,3715.08768,3719.88288,696.2889600000001,5904.576,20.487168,169.019136,2.294784,2562.42528,1652.86656,5924.93184,88154.784,7014.53952,9008.496
2001-07-01,34153.2288,10769.068800000001,27.5878656,642.108384,7205.50944,294.69744,297.460512,47903.702399999995,27600.3072,1122.77664,2006.2943999999998,18585.8496,22013.337600000003,13349.3184,203696.64,57861.38879999999,29774.476799999997,17894.2176,24607.411200000002,6119.565119999999,5384.46528,68540.51520000001,721.217952,5983.415999999999,3494.75904,1381.1817600000002,4361.61888,0.0,9468.4896,831.7840319999999,1143.83232,3185.99136,3295.8403200000002,665.005248,5231.4940799999995,18.5520672,153.054144,2.22188832,2167.23168,1521.29664,5453.29152,78000.7968,6513.359039999999,8364.84192
2001-08-01,34554.1248,10915.6896,30.493584000000002,709.738848,7303.62528,361.278144,364.665024,47818.7712,27924.3936,1898.2944,3392.07264,18804.096,21185.9712,14145.84,206088.19199999998,59176.396799999995,30451.1616,18104.3424,24896.2464,4965.192,4351.7347199999995,69345.2448,880.34688,4516.24896,2653.80192,1227.60576,3876.66432,0.0,8657.1072,760.504896,1045.81152,2912.976,3340.7164799999996,811.734912,5302.73088,18.9533952,156.364992,2.26187424,2035.90368,1447.5456000000001,5188.93344,78916.464,5728.6656,7357.098239999999
2001-09-01,33566.4864,10594.454399999999,301.47724800000003,7016.8895999999995,7088.688000000001,1638.9216,1654.28352,62973.936,27126.144,4575.0096,8175.1075200000005,18266.601599999998,23334.5664,23193.647999999997,200197.44,92124.0,47405.260800000004,17586.8064,24184.656000000003,9205.92,7815.90816,67363.05600000001,2809.43424,7882.52256,4538.099520000001,2035.7913600000002,6428.81664,0.0,9050.6592,795.081312,1093.36608,3045.40992,3242.40192,2590.4620800000002,5146.675200000001,18.043776,148.861152,1036.20384,2100.0384,2999.5056,10752.1344,76660.7328,16148.8512,20739.2832
2001-10-01,36434.016,13996.5408,584.631648,13411.958400000001,7693.34112,2866.72608,2893.60512,53005.3632,29443.564799999996,7472.12256,13351.9968,19827.072,26724.384,12533.5296,239340.096,119621.66399999999,61558.0992,19089.216,31782.672,12904.185599999999,10824.192000000001,73117.8144,4891.7606399999995,11783.5776,6755.279039999999,2669.89824,8431.266239999999,0.0,8233.91136,723.328704,994.68864,2770.58016,3518.97696,4510.494720000001,5585.6736,19.7226144,162.711936,0.159544512,2590.056,4575.0096,16399.7568,83209.8528,26662.5216,34241.615999999995
2001-11-01,40677.724799999996,19682.1792,893.85984,18788.3712,8625.23424,4246.81056,4286.62368,62937.820799999994,32873.04,9793.0944,17499.369599999998,22136.4576,32531.76,15081.983999999999,269926.56,131767.776,70653.3408,21312.72,33142.4352,13208.572800000002,11075.9616,81634.43519999999,6914.34144,14157.2448,8117.05536,3250.2902400000003,10264.0608,0.0,10511.0784,838.336608,1395.792,3211.09056,3945.2313599999998,6375.43008,6262.272,21.990528,181.421856,1.5186528000000001,2327.82336,6059.26656,21720.2688,92901.6,36836.208,47307.196800000005
2001-12-01,50105.7792,20654.0928,852.7662720000001,19801.3248,11383.891199999998,5665.40352,5718.52224,60945.955200000004,40492.224,11886.3072,21239.712,27267.1488,31371.2352,14322.528,332185.53599999996,163506.816,84138.048,26252.4672,47358.3456,18223.6608,15320.1024,100554.912,9337.248,16524.5184,9515.4912,3725.37792,11764.3104,0.0,11101.7952,876.5712,1363.11552,3357.5472,6321.13632,8609.48352,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2588.56992,7633.759679999999,27364.2624,114434.208,48262.8672,61981.9776
2002-01-01,42198.537599999996,20653.8336,852.8604479999999,19800.979199999998,10919.0592,5434.05888,5485.008959999999,60943.96800000001,34102.08,8553.50496,15284.3328,22964.0832,31366.483200000002,14323.219200000001,278866.368,134254.36800000002,70754.86080000001,22109.500799999998,40439.520000000004,15369.177599999999,13785.8112,84686.3424,8630.02944,16610.659200000002,9721.2096,3533.23296,11157.6096,0.0,14117.846399999999,1115.7264,2012.7312,4273.59456,4069.54368,7957.3881599999995,6459.60096,21.933331199999998,180.95011200000002,0.10274256000000001,2590.2028800000003,7441.459199999999,26674.963200000002,102059.99999999999,44676.0576,57383.856
2002-02-01,40752.4608,22866.7104,944.23104,21922.531199999998,9140.4288,4570.706880000001,4569.73056,67473.3888,32933.433600000004,7229.5027199999995,12918.441600000002,22177.152000000002,34721.9136,15862.176,259399.584,125811.36,65039.328,21351.8592,38299.6512,14706.748800000001,12932.1792,81784.3392,7247.223359999999,14766.192000000001,8637.80544,3211.15968,10140.5088,0.0,13121.654400000001,1040.33376,1902.8217599999998,3984.79392,3936.6,6682.36608,6248.56896,21.6469152,178.587072,0.136977696,2867.6332800000005,6390.420480000001,22907.3184,94090.464,41190.854400000004,52900.0416
2002-03-01,32812.3008,16864.2432,789.696,16074.547199999999,7086.45888,3526.70112,3559.75776,56595.1104,26516.764799999997,5692.6368,10172.2176,17856.2016,28759.968,13396.752,209471.616,100093.53600000001,54548.3808,17191.6992,29641.3344,11412.9216,9985.248000000001,65849.58720000001,5617.87488,12768.019199999999,7466.11776,2808.44928,8868.7872,0.0,9957.6,819.636192,1470.2083200000002,3139.46496,3162.4646399999997,5180.00832,5019.78816,17.7192576,146.183616,1.67242752,2590.10784,5127.408,18379.872,74938.34879999999,32381.9424,41586.825600000004
2002-04-01,32540.832000000002,10250.8416,371.752416,8652.528,6858.777599999999,1658.28384,1673.8272000000002,58736.620800000004,26297.3088,2730.7929599999998,4879.67328,17708.4576,25631.5968,17726.255999999998,194080.32,74612.10239999999,38394.1728,17049.484800000002,23484.470400000002,8927.712000000001,7847.48736,65304.8352,2935.5523200000002,9016.444800000001,5290.94592,1875.89088,5923.86048,0.0,9199.2672,755.00208,1301.7456,2891.8944,3137.2444800000003,2706.74784,4979.7504,17.172864,141.676128,2042.15904,2485.4688,3183.93504,11413.2672,74318.4288,15913.2384,20436.7104
2002-05-01,50723.6256,15994.5408,9.191836799999999,213.94022399999997,10701.8496,43.2987552,43.704748800000004,47032.0128,40991.5296,585.274464,1045.8288,27603.4176,16680.470400000002,7612.496639999999,302526.144,26828.1504,13805.3376,26576.208000000002,36546.4224,1966.38624,1815.0048000000002,101794.75200000001,258.17616000000004,913.4294399999999,607.233024,517.961088,1635.66432,0.0,7982.33184,701.227584,965.89152,2685.92544,4895.08704,238.0536,7769.97792,26.936755199999997,222.227712,6558.82272,2415.77856,259.131744,928.89504,115845.12,2689.75296,3454.3411199999996
2002-06-01,55015.8048,17362.1664,19.5800544,455.72544,11616.911999999998,198.79344,200.657088,51011.7696,44460.14399999999,723.3096959999999,1292.48352,29939.1552,19798.646399999998,9035.539200000001,328125.60000000003,40225.68,20699.452800000003,28825.0272,39638.937600000005,4763.61216,4212.9072,110408.832,536.424768,4399.97184,2608.95168,1000.47744,3159.4147199999998,0.0,13285.9872,1167.1344,1605.00096,4470.50016,5313.65184,494.614944,8434.368,28.740095999999998,238.95907200000002,11779.344000000001,2065.48704,1056.93984,3788.7350399999996,125648.06400000001,5154.4166399999995,6619.61376
2002-07-01,65729.7504,20654.0928,11.2058208,260.814816,13819.5072,59.147107199999994,59.7016224,60945.955200000004,53118.4608,602.800704,1077.1488000000002,35769.6,16779.5712,7657.74432,392026.17600000004,31525.0272,16222.291200000001,34438.5216,47358.3456,4355.32896,3886.7558400000003,131910.336,235.263744,3340.97568,2002.82976,722.2227839999999,2280.7008,0.0,13495.5072,1185.5462400000001,1630.3075199999998,4541.0112,6321.13632,216.927072,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2098.06848,235.82448,845.345376,150116.544,3361.0896,4316.50944
2002-08-01,65729.7504,20654.0928,23.8948704,556.154208,13819.5072,230.537664,232.698528,60945.955200000004,53118.4608,1168.8105600000001,2088.5472,35769.6,23077.44,10531.900800000001,392026.17600000004,38095.92,19603.555200000003,34438.5216,47358.3456,3148.8912,2872.1606399999996,131910.336,661.215744,1926.6336,1218.51648,740.4238079999999,2338.1827200000002,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,609.679872,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,1232.56512,4418.28864,150116.544,5346.8121599999995,6866.6918399999995
2002-09-01,67920.768,21342.528,321.033888,7472.07072,14280.192000000001,1690.2864000000002,1706.13216,62977.47840000001,54889.056000000004,4686.75936,8374.7952,36961.92,32411.1456,14802.912,405093.312,93976.416,48358.8576,35586.432,48936.96,9733.392,8263.74528,136307.23200000002,2996.41248,8621.00928,4963.2480000000005,2118.95136,6691.4208,0.0,17216.496,1512.42336,2079.8208,5793.059520000001,6531.84,2762.8646400000002,10368.0,34.56,285.12,12960.0,2676.5424,3180.1248,11399.616,155120.832,17095.2768,21954.7584
2002-10-01,65729.7504,20654.0928,578.6380800000001,13467.772799999999,13819.5072,2884.7059200000003,2911.7491200000004,60945.955200000004,53118.4608,7577.17632,13539.657599999999,35769.6,31367.088,14324.1696,392026.17600000004,123706.65599999999,63657.5328,34438.5216,47358.3456,13347.7632,11194.416000000001,131910.336,4819.63392,12304.4832,7053.89472,2775.05568,8763.292800000001,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,4443.984,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,4497.13728,16120.598399999999,150116.544,26348.716800000002,33838.646400000005
2002-11-01,67920.768,21342.528,881.38368,20461.1616,14280.192000000001,4236.7968,4276.51488,62977.47840000001,54889.056000000004,9722.5056,17373.1392,36961.92,32403.8016,14809.1328,405093.312,143947.584,74073.1392,35586.432,48936.96,15500.2464,12995.6832,136307.23200000002,6883.47936,14891.7312,8538.16896,3252.8563200000003,10272.1824,0.0,17216.496,1512.42336,2079.8208,5793.059520000001,6531.84,6346.9699200000005,10368.0,34.56,285.12,12960.0,2676.5424,6077.97216,21787.3152,155120.832,36514.0224,46893.4272
2002-12-01,65729.7504,20654.0928,852.97104,19801.065599999998,13819.5072,5633.15904,5685.97536,60945.955200000004,53118.4608,11791.9584,21071.1456,35769.6,31358.2752,14331.6864,392026.17600000004,159189.408,81916.272,34438.5216,47358.3456,17494.6176,14707.267200000002,131910.336,9017.3952,16227.7344,9344.5056,3620.0303999999996,11431.6704,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,8314.5744,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,7477.19424,26803.007999999998,150116.544,47125.411199999995,60521.2128
2003-01-01,65729.7504,20654.0928,852.793056,19801.2384,13819.5072,5465.67264,5516.91648,60945.955200000004,53118.4608,8564.0112,15303.0816,35769.6,31361.3856,14328.9216,392026.17600000004,143213.18399999998,73694.9664,34438.5216,47358.3456,16305.3216,14267.1456,131910.336,8762.256000000001,16295.039999999999,9536.4864,3503.44224,11063.52,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,8079.31584,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,7494.016320000001,26863.3152,150116.544,48667.4784,62501.5872
2003-02-01,72772.2144,22866.9696,944.30016,21922.703999999998,15300.230399999999,4534.51392,4577.02272,67475.8944,58809.715200000006,7211.57472,12886.387200000001,39602.0448,34722.6048,15863.2992,434028.672,131003.136,67411.9584,38128.32,52432.4448,14462.8416,12650.1696,146043.64800000002,7295.227199999999,14657.1552,8573.98176,3231.58464,10204.9632,0.0,18446.2272,1620.44928,2228.37696,6206.8464,6998.400000000001,6726.6287999999995,11108.534399999999,37.0285344,305.485344,13885.6896,2867.72832,6498.411840000001,23294.4768,166200.768,42161.7312,54146.6208
2003-03-01,65729.7504,20654.0928,787.392576,18326.5632,13819.5072,3518.17344,3551.15232,60945.955200000004,53118.4608,5663.7792,10120.6368,35769.6,31367.519999999997,14323.737599999999,392026.17600000004,113312.736,58308.6816,34438.5216,47358.3456,13275.1008,11613.1968,131910.336,5609.50272,13054.9536,7633.897919999999,2792.98368,8819.9712,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,5172.2928,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,5126.56128,18376.847999999998,150116.544,32440.6944,41662.3392
2003-04-01,67920.768,21342.528,470.739168,10956.4704,14280.192000000001,2103.8918400000002,2123.6169600000003,62977.47840000001,54889.056000000004,3668.61312,6555.461759999999,36961.92,32413.4784,14800.924799999999,405093.312,86995.296,44766.432,35586.432,48936.96,9599.472,8416.3104,136307.23200000002,3603.50208,9264.4992,5431.501440000001,2119.34016,6692.66496,0.0,17216.496,1512.42336,2079.8208,5793.059520000001,6531.84,3322.6416,10368.0,34.56,285.12,12960.0,2676.5424,3737.76768,13398.5664,155120.832,21544.272,27668.4768
2003-05-01,60760.627199999995,19202.0544,28.996704,674.898912,12848.0256,314.300736,317.246976,60945.955200000004,49102.6752,1396.5264,2495.46528,33065.4528,31370.371199999998,14321.318399999998,362388.38399999996,68452.3008,35224.416,31834.944,44620.7616,6949.9295999999995,6109.23168,121938.048,863.627616,6088.2364800000005,3581.85024,1654.6377599999998,5225.16096,0.0,16661.1168,1463.63328,2012.7312,5606.18496,6321.13632,796.315968,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.2028800000003,1828.43136,6554.2608,138767.90399999998,7614.15552,9778.5792
2003-06-01,55728.9504,17571.340799999998,26.2356192,610.634592,11756.880000000001,274.480704,277.053696,58602.0096,45036.432,1126.94112,2013.73344,30327.264,29999.8944,13691.1168,332379.072,56965.248,29313.36,29198.7072,40152.7584,6359.61888,5578.31232,111840.48000000001,724.2609600000001,6718.95648,3927.29472,1395.20448,4405.90752,0.0,15914.880000000001,1398.0816000000002,1959.5952,5355.09792,5377.6656,667.81152,8535.9744,29.113344,240.185088,9471.0816,2676.5424,1593.13824,5710.8326400000005,127276.704,6792.9839999999995,8723.980800000001
2003-07-01,49113.3024,15513.2928,27.7001856,644.722848,10379.8368,301.65263999999996,304.48051200000003,59984.3232,39690.0864,1141.1712,2039.1609600000002,26727.0624,31004.208000000002,14149.468799999999,292921.92,58546.0224,30126.816,25732.425600000002,35386.1568,6214.717439999999,5468.18688,98563.39199999999,727.739424,6071.35392,3546.1238399999997,1414.20384,4465.903679999999,0.0,13670.467200000001,1200.9168,1651.44096,4599.8755200000005,4747.80096,671.018688,7536.1968,26.398224,217.785888,1631.6208,2410.24032,1493.10432,5352.22944,112167.072,6155.1619200000005,7904.8224
2003-08-01,45583.6032,14364.864,36.140256,841.16448,9611.4816,422.254944,426.21379199999996,60943.3632,36837.6768,2268.9072,4054.32,24806.2176,29192.9184,16218.403199999999,271869.696,72617.21280000001,37367.6544,23883.12,32842.972799999996,7736.63616,6648.40224,91479.45599999999,1057.08672,7348.6656,4248.8582400000005,1702.70208,5376.95712,0.0,12449.2032,1093.62528,1503.9129599999999,4188.93984,4396.35168,974.69568,6978.32928,24.7092768,203.851296,1542.6028800000001,2549.33568,1908.2044799999999,6840.2275199999995,104105.952,7785.936,9999.1584
2003-09-01,43747.776,13817.1744,311.6016,7252.519679999999,9244.9728,1657.92096,1673.4643199999998,62975.1456,35354.016,4637.8224,8287.34112,23807.1744,31118.256,15900.3648,260920.224,90422.784,46529.856,22921.228799999997,31520.275199999996,9537.091199999999,8097.04512,87795.36000000002,2916.9676799999997,8644.752,4976.92512,2053.512,6484.77792,0.0,11939.616,1048.8614400000001,1442.3529600000002,4017.4876799999997,4228.70976,2689.61472,6712.243199999999,23.82912,196.59024000000002,10892.361599999998,2676.43008,3129.21792,11217.1392,99912.96,16691.5296,21436.272
2003-10-01,50901.1776,16108.070399999999,585.317664,13623.292800000001,10777.881599999999,2889.7516800000003,2916.84672,60945.955200000004,41134.9536,7508.920319999999,13417.7472,27700.0128,31367.088,14324.256,303584.544,122226.624,62895.8304,26669.174399999996,36674.2944,13581.3888,11390.3712,122012.352,4907.83968,12594.009600000001,7219.869119999999,2724.78816,8604.584640000001,0.0,10731.3984,942.72768,1296.39744,3610.94112,6321.13632,4525.32096,10033.5456,33.445180799999996,275.92271999999997,12541.9104,2590.10784,4587.010560000001,16442.784,116250.33600000001,26729.3952,34327.4976
2003-11-01,52475.5584,21342.528,881.34912,20461.1616,11057.126400000001,4270.12992,4310.16768,62977.47840000001,42407.28,9805.6224,17521.7472,28556.7552,32411.5776,14802.48,312975.36,148111.2,76215.5136,27494.0352,48936.96,15639.0048,13111.9776,123920.06400000001,6945.98112,15072.5664,8641.8144,3349.28736,10576.655999999999,0.0,13332.4704,1171.22112,1610.6169599999998,5358.36384,6531.84,6404.598719999999,10368.0,34.56,285.12,12960.0,2676.5424,6094.82016,21847.7088,119846.304,36895.6512,47383.574400000005
2003-12-01,42934.6656,20653.920000000002,852.9615359999999,19800.979199999998,10671.0048,5310.58464,5360.37696,60943.96800000001,34696.944,11791.612799999999,21070.4544,23364.72,31354.646399999998,14333.241600000001,288278.784,139720.896,74374.1568,22495.1904,40074.9984,15466.2048,13440.0384,86163.7824,9520.5024,16365.1968,9423.7344,3528.9907200000002,11144.217599999998,0.0,12872.3904,1130.8032,2012.7312,5096.71008,4140.9792,8778.4992,6572.975039999999,22.675852799999998,187.075872,0.3749544,2590.2028800000003,7797.21984,27950.2272,103464.864,45294.2496,58170.96
2004-01-01,39385.267199999995,20653.8336,852.881184,19800.979199999998,10918.4544,5433.76512,5484.7065600000005,60943.7088,31828.5504,8543.43072,15266.275199999998,21433.1616,31369.7664,14320.2816,258003.36,124298.496,66339.7344,20635.5168,37513.756799999996,14275.44,12965.7888,79040.6208,8647.344,16388.6976,9591.3504,3565.0454400000003,11258.0928,0.0,12251.865600000001,956.0505599999999,1703.18592,3661.96032,3807.85536,7973.38944,6044.207039999999,20.6423424,170.299584,0.11838614400000001,2590.11648,7392.6432,26499.9168,93019.968,40720.32,52299.993599999994
2004-02-01,40134.1824,22078.396800000002,911.8224,21166.5312,9141.2928,4584.54816,4556.72736,65146.6368,32433.782399999996,7323.16896,13085.798400000001,21840.7104,33526.224,15313.7952,256810.176,125537.472,65048.3136,21027.859200000003,38227.8528,14794.4448,13039.3152,80543.4624,7261.678080000001,15318.288,8960.7168,3300.35904,10422.1728,0.0,11721.3696,937.49184,1704.2832,3590.8963200000003,3875.18688,6695.6975999999995,6151.083839999999,21.640521600000003,178.534368,1.771632,2768.7311999999997,6427.9785600000005,23041.9296,93267.936,40830.1344,52437.888
2004-03-01,35947.583999999995,18003.2544,747.4826879999999,17255.808,7595.216640000001,3369.66912,3401.25696,60943.96800000001,29050.444799999997,5564.79936,9943.776,19562.4288,31366.224,14323.564800000002,224238.24,109791.07199999999,56677.44960000001,18834.4224,33925.1328,13147.92,11547.100799999998,72141.6672,5327.2944,12833.5104,7504.41024,2722.70592,8598.02688,0.0,10210.2336,836.0288640000001,1519.8624,3202.2518400000004,3474.09216,4912.0819200000005,5514.4368,19.6189344,161.856576,1.71467712,2590.10784,4853.80512,17399.1456,82098.9216,30743.8848,39483.072
2004-04-01,33478.185600000004,11002.953599999999,453.27168,10549.699200000001,7081.55136,2035.4630399999999,2054.5488,62974.8,27054.7776,3565.08,6370.453439999999,18218.5632,27260.236800000002,19179.3312,199670.4,82925.5104,42672.096,17540.5824,24121.0656,8971.257599999999,7865.48448,67185.8496,3438.5558400000004,8717.4144,5110.75872,2023.78176,6390.8784000000005,0.0,9847.7856,827.144352,1489.8816,3168.21888,3239.1360000000004,3170.55168,5141.4911999999995,17.580672,145.04054399999998,4064.80032,2676.456,3507.5721599999997,12573.359999999999,76459.0752,20731.0752,26623.9872
2004-05-01,29374.6176,9284.025599999999,28.531008,664.060032,6211.883519999999,307.838016,310.72463999999997,46564.0704,23738.659200000002,1383.5491200000001,2472.26688,15985.468799999999,19440.5184,14070.9312,175196.736,68633.0496,35317.3824,15390.5184,21164.4576,7578.15264,6645.29184,58950.72,855.75744,6768.040319999999,3960.55872,1721.80512,5437.27296,0.0,8212.25088,721.426176,992.07072,2763.2879999999996,2841.3504,789.058368,4510.08,15.9566976,131.642496,2.34180288,2590.0905599999996,1880.5824,6741.20448,67087.2672,7662.4704,9840.6144
2004-06-01,28051.3152,8852.8896,25.764393600000002,599.666976,5923.41984,271.119744,273.661632,45692.1216,22669.2,1141.71552,2040.1286400000001,15265.2384,20544.7968,13143.6864,167303.232,57332.966400000005,29502.576,14697.1584,20210.9472,6351.3072,5571.020160000001,56294.87039999999,714.643776,6330.01824,3699.9504,1410.59232,4454.50752,0.0,7694.04096,675.902016,929.47392,2588.91552,2709.40896,658.943424,4300.6464,14.898816,122.915232,1.99574496,2044.94112,1565.352,5611.23072,64064.908800000005,6697.62432,8601.48288
2004-07-01,31563.475199999997,9961.488,12.0619584,280.742112,6665.16384,61.566134399999996,62.143286399999994,29266.271999999997,25507.440000000002,225.96451199999998,403.77743999999996,17176.5792,9457.6896,4316.22432,188250.912,18353.6928,9444.4704,16537.392,22741.5168,1355.5814400000002,1275.3590399999998,63343.296,274.431456,925.8969599999999,613.627488,259.698528,820.10016,0.0,6881.034240000001,604.481184,831.256992,2315.3558399999997,3048.6844800000003,253.04140800000002,4839.1776,17.1808128,141.741792,9007.9776,1879.27776,452.251296,1621.15776,72086.11200000001,3157.97184,4055.6592
2004-08-01,32168.1888,10186.560000000001,33.9159744,789.3953280000001,6815.7936,396.694368,400.413024,48846.0672,25996.2048,2176.34688,3888.92448,17505.676799999997,21361.1904,15670.972800000001,191857.248,67795.7472,34886.592,16854.2208,23177.1456,7449.21792,6402.525119999999,64556.8704,981.58176,6872.783039999999,3974.92704,1590.3734399999998,5022.22464,0.0,8000.657279999999,702.83808,966.5136,2692.08576,3117.57984,905.0745599999999,4948.54272,17.31456,142.84511999999998,2.27682144,1243.8144,1806.74496,6476.50944,73467.216,7414.675200000001,9522.4032
2004-09-01,34918.0416,11063.952,315.643392,7346.60064,7402.85568,1690.03584,1705.8816000000002,62974.195199999995,28218.4992,4680.64224,8363.865600000001,19002.124799999998,24577.862399999998,22084.0128,208258.56,94764.384,48764.16,18295.0272,25158.4704,9993.5424,8484.6096,70075.584,2956.1155200000003,9001.152,5182.13376,2118.84768,6691.08384,0.0,8425.73664,740.18016,1017.8611199999999,2835.12096,3386.1023999999998,2725.71264,5374.7712,19.16352,158.09904,3675.7583999999997,2145.15648,3195.25344,11453.788799999998,79747.632,16920.748799999998,21730.6368
2004-10-01,34488.3744,13935.024000000001,574.0545599999999,13360.9824,7267.700159999999,2873.4480000000003,2900.38752,50483.1744,27871.257599999997,7598.318399999999,13577.500800000002,18768.3264,24728.111999999997,12408.076799999999,227479.104,113050.07999999999,58183.833600000005,18069.8688,29258.1504,11795.5008,9895.4784,69213.312,4813.39584,12042.0864,6903.48096,2755.83168,8702.64,0.0,8565.47136,752.455008,1034.74368,2882.1398400000003,3324.2832000000003,4438.22976,5276.646720000001,18.0603648,148.998528,0.173756448,2590.06464,4494.40704,16110.8352,78766.3872,26129.1744,33556.6368
2004-11-01,39849.148799999995,19128.1824,893.17728,18234.979199999998,8619.74784,4289.76864,4329.9792,61749.647999999994,32203.44,9761.1264,17442.2592,21685.536,31926.873600000003,14867.971200000002,264523.968,128904.48000000001,69796.6848,20878.56,32857.8336,13163.6448,11038.982399999999,79971.4944,6917.235839999999,14381.279999999999,8245.48896,3325.37184,10501.228799999999,0.0,9990.0864,793.568448,1284.9235199999998,3039.62112,3864.888,6378.09984,6134.7456,20.89152,172.35503999999997,1.6898803199999999,2217.04992,6127.78176,21965.904,91009.44,36224.5824,46521.7344
2004-12-01,45912.2688,20653.920000000002,852.939072,19800.979199999998,11682.9216,5814.218879999999,5868.72,60943.8816,37103.2704,11869.9776,21210.4224,24985.0656,31401.734399999998,14352.5952,311448.672,154517.76,80881.4592,24055.3152,43962.998400000004,17688.5856,15138.0576,92139.552,9653.212800000001,16992.547199999997,9784.972800000001,3619.7798399999997,11430.8928,0.0,10879.574400000001,858.7149119999999,1351.40832,3289.14432,4440.597119999999,8900.8416,7048.563840000001,24.1774848,199.464768,2.37218112,2539.70208,7886.108160000001,28268.8704,110640.38399999999,48433.9392,62206.4448
